,Source.Name,Assigned_Breach_Number,Date_Reported_To_OCA,Organization_Name,Breach_Type_Description,Breach_Occur_at_the_Reporting_Entity?,MA_Residents_Affected,SSNBreached,Account_Number_Breached,Drivers_Licenses_Breached,Credit_Debit_Numbers_Breached,Provided_Credit_Monitoring,Data_Encrypted,Mobile_Device_Lost_Stolen,Reported_Year
10822,NEW Data Breach Web Report 2017 (1),11859,2017-09-06,Citizens Financial Group,Electronic,Yes,4.0,No,No,No,Yes,No,No,No,2017
10823,NEW Data Breach Web Report 2017 (1),11868,2017-09-06,Quest Diagnostics,Electronic,Yes,86.0,Yes,No,No,No,Yes,No,No,2017
10824,NEW Data Breach Web Report 2017 (1),11862,2017-09-06,"Fiduciary Management, Inc.",Electronic,Yes,119.0,Yes,Yes,No,No,Yes,No,No,2017
10825,NEW Data Breach Web Report 2017 (1),11863,2017-09-06,Allergan Inc,Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2017
10826,NEW Data Breach Web Report 2017 (1),11864,2017-09-06,Pulte Mortgage LLC,Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2017
10827,NEW Data Breach Web Report 2017 (1),11749,2017-09-06,Major League Lacrosse,Electronic,Yes,202.0,Yes,No,No,No,Yes,No,No,2017
10828,NEW Data Breach Web Report 2017 (1),11770,2017-09-06,Watertown Savings Bank,Electronic,No,8.0,No,No,No,Yes,No,No,No,2017
10829,NEW Data Breach Web Report 2017 (1),11782,2017-09-07,"Equifax, Inc.",Electronic,Yes,2982421.0,Yes,No,Yes,Yes,Yes,No,No,2017
10830,NEW Data Breach Web Report 2017 (1),11869,2017-09-07,ICC Industries Inc.,Electronic,Yes,4.0,Yes,No,No,Yes,Yes,No,No,2017
10831,NEW Data Breach Web Report 2017 (1),11870,2017-09-07,The McLean Hospital,Electronic,Yes,2.0,Yes,No,No,No,No,No,No,2017
10832,NEW Data Breach Web Report 2017 (1),11871,2017-09-07,Savers Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2017
10833,NEW Data Breach Web Report 2017 (1),11872,2017-09-07,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10834,NEW Data Breach Web Report 2017 (1),11873,2017-09-07,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10835,NEW Data Breach Web Report 2017 (1),11874,2017-09-08,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10836,NEW Data Breach Web Report 2017 (1),11875,2017-09-08,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10837,NEW Data Breach Web Report 2017 (1),11876,2017-09-08,St. Mary's Credit Union,Electronic,No,1.0,No,Yes,No,No,No,No,No,2017
10838,NEW Data Breach Web Report 2017 (1),11877,2017-09-08,Pilgrim Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10839,NEW Data Breach Web Report 2017 (1),11878,2017-09-08,L'Auberge de Sedona,Electronic,No,10.0,No,No,No,No,No,No,No,2017
10840,NEW Data Breach Web Report 2017 (1),11879,2017-09-08,American Express,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10841,NEW Data Breach Web Report 2017 (1),11881,2017-09-08,Columbia University,Electronic,No,4.0,Yes,No,No,No,No,No,No,2017
10842,NEW Data Breach Web Report 2017 (1),11882,2017-09-08,American Express,Electronic,No,3.0,No,No,No,Yes,No,No,No,2017
10843,NEW Data Breach Web Report 2017 (1),11865,2017-09-08,St. Mary's Credit Union,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2017
10844,NEW Data Breach Web Report 2017 (1),11866,2017-09-08,Hospital Housekeeping Systems,Electronic,Yes,3.0,Yes,No,No,No,Yes,No,No,2017
10845,NEW Data Breach Web Report 2017 (1),11867,2017-09-08,SRI International,Electronic,Yes,108.0,Yes,Yes,Yes,No,Yes,No,No,2017
10846,NEW Data Breach Web Report 2017 (1),11883,2017-09-11,"ABB , Inc.",Electronic,Yes,58.0,Yes,No,No,No,Yes,No,No,2017
10847,NEW Data Breach Web Report 2017 (1),11884,2017-09-11,Salem Five,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10848,NEW Data Breach Web Report 2017 (1),11886,2017-09-11,Eastern Bank,Electronic,No,113.0,No,No,No,Yes,No,No,No,2017
10849,NEW Data Breach Web Report 2017 (1),11887,2017-09-11,Citigroup,Electronic,Yes,1.0,No,No,No,Yes,Yes,No,No,2017
10850,NEW Data Breach Web Report 2017 (1),11889,2017-09-11,ThermoSpas Hot Tub Products Inc.,Electronic,Yes,3.0,Yes,Yes,No,No,Yes,No,No,2017
10851,NEW Data Breach Web Report 2017 (1),11890,2017-09-12,"Karp, Ackerman, Skabowski & Hogan CPAs PC",Electronic,Yes,115.0,Yes,No,No,No,Yes,No,No,2017
10852,NEW Data Breach Web Report 2017 (1),11880,2017-09-12,St. Mary's Credit Union,Electronic,No,7.0,No,No,No,Yes,No,No,No,2017
10853,NEW Data Breach Web Report 2017 (1),11892,2017-09-12,Chizner & Company CPA's LLC,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10854,NEW Data Breach Web Report 2017 (1),11893,2017-09-13,Fidelity Investments,Electronic,Yes,1.0,No,No,No,No,Yes,No,No,2017
10855,NEW Data Breach Web Report 2017 (1),11894,2017-09-13,Pilgrim Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10856,NEW Data Breach Web Report 2017 (1),11895,2017-09-13,Citi Private Bank,Electronic,Yes,1.0,Yes,No,No,Yes,Yes,No,No,2017
10857,NEW Data Breach Web Report 2017 (1),11896,2017-09-13,"CBS Consolidated, Inc.",Electronic,Yes,322.0,Yes,No,No,No,Yes,No,No,2017
10858,NEW Data Breach Web Report 2017 (1),11897,2017-09-14,St. Mary's Credit Union,Electronic,No,1.0,No,Yes,No,No,No,No,No,2017
10859,NEW Data Breach Web Report 2017 (1),11898,2017-09-14,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10860,NEW Data Breach Web Report 2017 (1),11899,2017-09-14,Salem Five,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10861,NEW Data Breach Web Report 2017 (1),11900,2017-09-15,The Village Bank,Electronic,No,5.0,No,No,No,Yes,No,No,No,2017
10862,NEW Data Breach Web Report 2017 (1),11901,2017-09-15,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10863,NEW Data Breach Web Report 2017 (1),11902,2017-09-15,The Village Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10864,NEW Data Breach Web Report 2017 (1),11904,2017-09-15,The International Council of Shopping Centers,Electronic,No,366.0,No,No,No,Yes,No,No,No,2017
10865,NEW Data Breach Web Report 2017 (1),11905,2017-09-15,"Bulletproof 360, Inc.",Electronic,No,810.0,No,No,No,Yes,No,No,No,2017
10866,NEW Data Breach Web Report 2017 (1),11906,2017-09-15,E.& J. Gallo Winery,Electronic,Yes,33.0,Yes,Yes,No,No,Yes,No,No,2017
10867,NEW Data Breach Web Report 2017 (1),11907,2017-09-15,Discover,Electronic,No,540.0,No,No,No,Yes,No,No,No,2017
10868,NEW Data Breach Web Report 2017 (1),11910,2017-09-15,Mutual One Bank,Electronic,No,4.0,No,No,No,Yes,No,No,No,2017
10869,NEW Data Breach Web Report 2017 (1),11917,2017-09-18,Salem Five,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10870,NEW Data Breach Web Report 2017 (1),11919,2017-09-18,Sirius XM Radio Inc.,Electronic,No,1.0,No,No,No,Yes,Yes,No,No,2017
10871,NEW Data Breach Web Report 2017 (1),11920,2017-09-18,The Village Bank,Electronic,No,11.0,No,No,No,Yes,No,No,No,2017
10872,NEW Data Breach Web Report 2017 (1),11921,2017-09-18,Webster Five Cents Savings Bank,Electronic,Yes,126.0,No,No,No,Yes,No,No,No,2017
10873,NEW Data Breach Web Report 2017 (1),11911,2017-09-18,Mutual One Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10874,NEW Data Breach Web Report 2017 (1),11912,2017-09-18,Mutual One Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10875,NEW Data Breach Web Report 2017 (1),11914,2017-09-18,Savers Bank,Electronic,No,4.0,No,No,No,Yes,No,No,No,2017
10876,NEW Data Breach Web Report 2017 (1),11915,2017-09-18,Savers Bank,Electronic,No,4.0,No,No,No,Yes,No,No,No,2017
10877,NEW Data Breach Web Report 2017 (1),11922,2017-09-19,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10878,NEW Data Breach Web Report 2017 (1),11923,2017-09-19,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10879,NEW Data Breach Web Report 2017 (1),11924,2017-09-19,Charleton Memorial Hospital,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10880,NEW Data Breach Web Report 2017 (1),11925,2017-09-19,American Express,Electronic,No,8.0,No,No,No,Yes,No,No,No,2017
10881,NEW Data Breach Web Report 2017 (1),11926,2017-09-19,American Express,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10882,NEW Data Breach Web Report 2017 (1),11927,2017-09-19,American Express,Electronic,No,45.0,No,No,No,Yes,No,No,No,2017
10883,NEW Data Breach Web Report 2017 (1),11928,2017-09-19,American Express,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10884,NEW Data Breach Web Report 2017 (1),11929,2017-09-19,W.W. Grainger Inc.,Electronic,No,401.0,Yes,No,Yes,No,Yes,No,No,2017
10885,NEW Data Breach Web Report 2017 (1),11931,2017-09-19,"AM2 Enterprises, LLC",Electronic,Yes,567.0,Yes,No,No,No,No,No,No,2017
10886,NEW Data Breach Web Report 2017 (1),11939,2017-09-20,St. Elizabeth's Medical Center,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10887,NEW Data Breach Web Report 2017 (1),11933,2017-09-20,Clifton Larson Allen LLP,Electronic,No,12.0,Yes,Yes,No,No,Yes,No,No,2017
10888,NEW Data Breach Web Report 2017 (1),11934,2017-09-20,Signator Investors Inc.,Electronic,Yes,330.0,Yes,Yes,No,No,Yes,No,No,2017
10889,NEW Data Breach Web Report 2017 (1),11935,2017-09-20,American Express,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10890,NEW Data Breach Web Report 2017 (1),11936,2017-09-20,American Express,Electronic,No,16.0,No,No,No,Yes,No,No,No,2017
10891,NEW Data Breach Web Report 2017 (1),11937,2017-09-20,MJHS Home Care,Electronic,Yes,3.0,Yes,No,No,No,Yes,No,No,2017
10892,NEW Data Breach Web Report 2017 (1),11938,2017-09-21,626498 Alberta Ltd.,Electronic,No,7.0,No,No,No,Yes,No,No,No,2017
10893,NEW Data Breach Web Report 2017 (1),11940,2017-09-22,Village Mortgage Company,Electronic,Yes,126.0,Yes,Yes,Yes,Yes,Yes,No,No,2017
10894,NEW Data Breach Web Report 2017 (1),11941,2017-09-22,Farmers & Merchants Bank,Electronic,Yes,4.0,Yes,Yes,Yes,No,Yes,No,No,2017
10895,NEW Data Breach Web Report 2017 (1),11942,2017-09-22,Salem Five,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10896,NEW Data Breach Web Report 2017 (1),11943,2017-09-22,Salem Five,Electronic,No,5.0,No,No,No,Yes,No,No,No,2017
10897,NEW Data Breach Web Report 2017 (1),11944,2017-09-22,Pilgrim Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2017
10898,NEW Data Breach Web Report 2017 (1),11945,2017-09-22,Aero-Tech Light Bulb Co.,Electronic,Yes,17.0,No,No,No,Yes,No,No,No,2017
10899,NEW Data Breach Web Report 2017 (1),11946,2017-09-22,"NCI Group, Inc.",Electronic,Yes,6.0,Yes,No,No,No,Yes,No,No,2017
10900,NEW Data Breach Web Report 2017 (1),11947,2017-09-22,Gentle Giant Studios d/b/a Gentle Giant Ltd.,Electronic,Yes,15.0,No,No,No,Yes,Yes,No,No,2017
10901,NEW Data Breach Web Report 2017 (1),11948,2017-09-22,Red Box Recorders Limited,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10902,NEW Data Breach Web Report 2017 (1),11949,2017-09-23,"Brown/Armstrong, PC",Electronic,Yes,4.0,Yes,Yes,No,No,Yes,No,No,2017
10903,NEW Data Breach Web Report 2017 (1),11950,2017-09-25,tronc inc.,Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2017
10904,NEW Data Breach Web Report 2017 (1),11951,2017-09-25,American Express Travel Related Services Company,Electronic,No,5.0,No,No,No,Yes,No,No,No,2017
10905,NEW Data Breach Web Report 2017 (1),11952,2017-09-25,Main Street Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10906,NEW Data Breach Web Report 2017 (1),11953,2017-09-25,Salem Five,Electronic,No,5.0,No,No,No,Yes,No,No,No,2017
10907,NEW Data Breach Web Report 2017 (1),11954,2017-09-25,Salem Five,Electronic,No,3.0,No,No,No,Yes,No,No,No,2017
10908,NEW Data Breach Web Report 2017 (1),11955,2017-09-25,"Grace C. Lewis CPA, PA",Electronic,Yes,1.0,Yes,Yes,Yes,No,Yes,No,No,2017
10909,NEW Data Breach Web Report 2017 (1),11956,2017-09-25,Capital One Services LLC,Electronic,Yes,45.0,Yes,Yes,No,Yes,No,No,No,2017
10910,NEW Data Breach Web Report 2017 (1),11957,2017-09-26,Savers Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10911,NEW Data Breach Web Report 2017 (1),11958,2017-09-26,Plow & Hearth,Electronic,Yes,302.0,No,No,No,Yes,No,No,No,2017
10912,NEW Data Breach Web Report 2017 (1),11959,2017-09-26,Florence Bank,Electronic,No,20.0,Yes,No,No,Yes,No,No,No,2017
10913,NEW Data Breach Web Report 2017 (1),11962,2017-09-26,Spaulding Rehabilitation Hospital,Electronic,Yes,1.0,No,No,No,No,Yes,No,No,2017
10914,NEW Data Breach Web Report 2017 (1),11964,2017-09-26,Merchant-e-Solutions,Electronic,Yes,3.0,Yes,Yes,No,No,Yes,No,No,2017
10915,NEW Data Breach Web Report 2017 (1),11965,2017-09-26,Nationstar Mortgage LLC d/b/a Mr. Cooper,Electronic,Yes,4.0,No,Yes,No,No,Yes,No,No,2017
10916,NEW Data Breach Web Report 2017 (1),11966,2017-09-28,Massachusetts Institute of Technology,Electronic,Yes,1.0,No,Yes,No,No,No,No,No,2017
10917,NEW Data Breach Web Report 2017 (1),11967,2017-09-28,Sea Island Company,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10918,NEW Data Breach Web Report 2017 (1),11968,2017-09-28,The Village Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10919,NEW Data Breach Web Report 2017 (1),11969,2017-09-28,American Express Travel Related Services Company,Electronic,No,18.0,No,No,No,Yes,No,No,No,2017
10920,NEW Data Breach Web Report 2017 (1),11971,2017-09-29,Eagle Bank,Electronic,No,7.0,No,No,No,Yes,No,No,No,2017
10921,NEW Data Breach Web Report 2017 (1),11972,2017-09-29,McGraw-Hill Education,Electronic,No,1.0,Yes,Yes,No,No,Yes,No,No,2017
10922,NEW Data Breach Web Report 2017 (1),11973,2017-09-29,Briggs & Stratton Corporation,Electronic,Yes,20.0,Yes,No,Yes,No,Yes,No,No,2017
10923,NEW Data Breach Web Report 2017 (1),11974,2017-09-29,"PerfectServe, Inc.",Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2017
10924,NEW Data Breach Web Report 2017 (1),11975,2017-09-29,Aegis Living,Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2017
10925,NEW Data Breach Web Report 2017 (1),11976,2017-09-29,The Online Traffic School,Electronic,Yes,395.0,No,No,No,Yes,No,No,No,2017
10926,NEW Data Breach Web Report 2017 (1),11977,2017-10-02,Watertown Savings Bank,Electronic,No,33.0,No,No,No,Yes,No,No,No,2017
10927,NEW Data Breach Web Report 2017 (1),11978,2017-10-02,Raymond James Financial,Electronic,No,1.0,Yes,Yes,No,No,Yes,No,No,2017
10928,NEW Data Breach Web Report 2017 (1),11979,2017-10-02,St. Marys Credit Union,Electronic,No,3.0,No,Yes,No,No,No,No,No,2017
10929,NEW Data Breach Web Report 2017 (1),11980,2017-10-02,Mutual One Bank,Electronic,No,3.0,No,No,No,Yes,No,No,No,2017
10930,NEW Data Breach Web Report 2017 (1),11981,2017-10-02,Northeast Home Loan LLC,Electronic,No,7.0,Yes,No,No,No,Yes,No,No,2017
10931,NEW Data Breach Web Report 2017 (1),11982,2017-10-02,St Marys Credit Union,Electronic,No,30.0,No,Yes,No,No,No,No,No,2017
10932,NEW Data Breach Web Report 2017 (1),11983,2017-10-02,Alpha Industries Inc,Electronic,No,11.0,No,No,No,Yes,Yes,No,No,2017
10933,NEW Data Breach Web Report 2017 (1),11990,2017-10-02,Tewksbury Hospital,Electronic,Yes,33.0,Yes,No,No,No,No,No,No,2017
10934,NEW Data Breach Web Report 2017 (1),11991,2017-10-02,Capital One,Electronic,No,38.0,No,No,No,Yes,Yes,No,No,2017
10935,NEW Data Breach Web Report 2017 (1),11984,2017-10-03,"Chin & Curtis, LLP",Electronic,Yes,1.0,Yes,No,No,No,No,No,No,2017
10936,NEW Data Breach Web Report 2017 (1),11985,2017-10-03,"Nussbaum Yates Berg Klein & Wolpow, LLP",Electronic,Yes,30.0,Yes,Yes,No,No,Yes,No,No,2017
10937,NEW Data Breach Web Report 2017 (1),11986,2017-10-03,Caesars Entertainment,Electronic,Yes,1.0,No,Yes,No,No,Yes,No,No,2017
10938,NEW Data Breach Web Report 2017 (1),11987,2017-10-03,Moda Operandi,Electronic,Yes,3.0,No,No,No,Yes,Yes,No,No,2017
10939,NEW Data Breach Web Report 2017 (1),11988,2017-10-03,Flex Shopper LLC,Electronic,Yes,2809.0,Yes,Yes,No,Yes,Yes,No,No,2017
10940,NEW Data Breach Web Report 2017 (1),11989,2017-10-04,LPL Financial LLC,Electronic,Yes,2.0,Yes,No,No,No,Yes,No,No,2017
10941,NEW Data Breach Web Report 2017 (1),11992,2017-10-04,Century Martial Arts,Electronic,No,49.0,No,No,No,Yes,No,No,No,2017
10942,NEW Data Breach Web Report 2017 (1),11993,2017-10-04,Citizens Financial Group,Electronic,Yes,213.0,No,No,No,Yes,No,No,No,2017
10943,NEW Data Breach Web Report 2017 (1),11994,2017-10-04,Savers Bank,Electronic,No,11.0,No,No,No,Yes,No,No,No,2017
10944,NEW Data Breach Web Report 2017 (1),11995,2017-10-04,Santander,Electronic,Yes,2.0,No,Yes,No,No,Yes,No,No,2017
10945,NEW Data Breach Web Report 2017 (1),11996,2017-10-04,Santander,Electronic,No,1.0,No,Yes,No,No,Yes,No,No,2017
10946,NEW Data Breach Web Report 2017 (1),11997,2017-10-04,Servis One Inc. dba BSI Financial Services,Electronic,Yes,536.0,Yes,Yes,No,No,Yes,No,No,2017
10947,NEW Data Breach Web Report 2017 (1),11998,2017-10-04,Hampshire County Retirement System,Electronic,Yes,5144.0,Yes,No,No,No,No,No,No,2017
10948,NEW Data Breach Web Report 2017 (1),11999,2017-10-04,Adams Community Bank,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10949,NEW Data Breach Web Report 2017 (1),12000,2017-10-04,Webster Five Cents Savings Bank,Electronic,No,161.0,No,No,No,Yes,No,No,No,2017
10950,NEW Data Breach Web Report 2017 (1),12001,2017-10-05,Partners Healthcare At Home,Electronic,No,1.0,No,No,No,No,Yes,No,No,2017
10951,NEW Data Breach Web Report 2017 (1),12002,2017-10-05,Rockland Trust Company,Electronic,Yes,2.0,No,Yes,No,No,Yes,No,No,2017
10952,NEW Data Breach Web Report 2017 (1),12003,2017-10-05,Rockland Trust Company,Both,Yes,1.0,No,Yes,No,No,Yes,No,No,2017
10953,NEW Data Breach Web Report 2017 (1),12004,2017-10-05,Cabrillo Community College District,Electronic,Yes,6.0,Yes,No,No,No,Yes,No,No,2017
10954,NEW Data Breach Web Report 2017 (1),12005,2017-10-05,Rockland Trust Company,Electronic,Yes,1.0,No,Yes,No,No,Yes,No,No,2017
10955,NEW Data Breach Web Report 2017 (1),12007,2017-10-05,McNair & Company Inc.,Electronic,Yes,7.0,No,Yes,Yes,No,Yes,No,No,2017
10956,NEW Data Breach Web Report 2017 (1),12008,2017-10-05,Neue Galerie,Electronic,Yes,10.0,No,No,No,Yes,No,No,No,2017
10957,NEW Data Breach Web Report 2017 (1),12011,2017-10-05,"LenderLive Network, LLC",Electronic,No,18.0,No,Yes,No,No,Yes,No,No,2017
10958,NEW Data Breach Web Report 2017 (1),12012,2017-10-05,"Canon Recruiting Group, LLC",Electronic,Yes,12.0,Yes,No,No,No,Yes,No,No,2017
10959,NEW Data Breach Web Report 2017 (1),12013,2017-10-05,Lake Champlain Chocolates,Electronic,Yes,1.0,No,No,No,Yes,No,No,No,2017
10960,NEW Data Breach Web Report 2017 (1),12014,2017-10-06,Pilgrim Bank,Electronic,No,5.0,No,No,No,Yes,No,No,No,2017
10961,NEW Data Breach Web Report 2017 (1),12017,2017-10-06,Winchester Savings Bank,Electronic,No,11.0,Yes,No,No,Yes,No,No,No,2017
10962,NEW Data Breach Web Report 2017 (1),12018,2017-10-06,Tommie Copper Inc.,Electronic,Yes,804.0,No,No,No,Yes,No,No,No,2017
10963,NEW Data Breach Web Report 2017 (1),12019,2017-10-06,Slalom Consulting,Electronic,Yes,2.0,Yes,Yes,No,No,Yes,No,No,2017
10964,NEW Data Breach Web Report 2017 (1),12020,2017-10-06,Columbia Bank,Electronic,Yes,1.0,Yes,Yes,Yes,Yes,No,No,No,2017
10965,NEW Data Breach Web Report 2017 (1),12132,2017-10-06,Wilbraham Lawler & Buba PC,Electronic,Yes,75.0,Yes,No,Yes,No,Yes,No,No,2017
10966,NEW Data Breach Web Report 2017 (1),12010,2017-10-06,Main Street Bank,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10967,NEW Data Breach Web Report 2017 (1),12021,2017-10-09,Kayser-Roth Corporation,Electronic,No,221.0,No,No,No,Yes,No,No,No,2017
10968,NEW Data Breach Web Report 2017 (1),12022,2017-10-09,American Express Travel Related Services Company Inc,Electronic,No,2.0,No,No,No,Yes,No,No,No,2017
10969,NEW Data Breach Web Report 2017 (1),12023,2017-10-09,Phillips& Temro Industries Inc.,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10970,NEW Data Breach Web Report 2017 (1),12024,2017-10-10,NCI Group Inc.,Electronic,Yes,6.0,Yes,Yes,Yes,Yes,Yes,No,No,2017
10971,NEW Data Breach Web Report 2017 (1),12025,2017-10-10,Massachusetts General Hospital,Electronic,Yes,1.0,No,No,No,No,No,No,No,2017
10972,NEW Data Breach Web Report 2017 (1),12026,2017-10-10,"Nutrex Hawaii, Inc.",Electronic,Yes,2.0,No,No,No,Yes,Yes,No,No,2017
10973,NEW Data Breach Web Report 2017 (1),12030,2017-10-10,Eastern Bank,Electronic,No,315.0,No,No,No,Yes,No,No,No,2017
10974,NEW Data Breach Web Report 2017 (1),11828,2017-10-10,"Atlantic Cigar Company, LLC",Electronic,No,64.0,No,No,No,Yes,Yes,No,No,2017
10975,NEW Data Breach Web Report 2017 (1),12031,2017-10-11,Securities America Inc.,Electronic,Yes,1.0,Yes,Yes,No,No,Yes,No,No,2017
10976,NEW Data Breach Web Report 2017 (1),12032,2017-10-11,Droege Computing Services,Electronic,Yes,204.0,No,No,No,Yes,Yes,No,No,2017
10977,NEW Data Breach Web Report 2017 (1),12033,2017-10-11,NVIDIA Corporation,Electronic,No,24.0,No,No,No,Yes,Yes,No,No,2017
10978,NEW Data Breach Web Report 2017 (1),12034,2017-10-11,American Express Travel Related Services Company Inc.,Electronic,No,1.0,No,No,No,Yes,No,No,No,2017
10979,NEW Data Breach Web Report 2017 (1),12035,2017-10-12,"Provo Craft & Novelty, Inc., d/b/a Circuit",Electronic,Yes,434.0,No,No,No,Yes,Yes,No,No,2017
10980,NEW Data Breach Web Report 2017 (1),12036,2017-10-12,American Express Travel Related Services Company Inc,Electronic,No,117.0,No,No,No,Yes,No,No,No,2017
10981,NEW Data Breach Web Report 2017 (1),12037,2017-10-12,Mechanics Cooperative Bank,Electronic,No,6.0,No,Yes,No,No,No,No,No,2017
10982,NEW Data Breach Web Report 2017 (1),12038,2017-10-12,Catholic United Financial,Electronic,Yes,93.0,Yes,Yes,No,No,Yes,No,No,2017
10983,NEW Data Breach Web Report 2017 (1),12039,2017-10-12,Bridgewater College,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
10984,NEW Data Breach Web Report 2017 (1),12043,2017-10-12,Hyatt Hotels Corporation,Electronic,Yes,501.0,No,No,No,Yes,No,No,No,2017
10985,NEW Data Breach Web Report 2017 (1),12045,2017-10-13,Brighthouse Life Insurance Company,Electronic,Yes,1.0,No,Yes,No,No,Yes,No,No,2017
10986,NEW Data Breach Web Report 2017 (1),12046,2017-10-13,Township of Toms River,Electronic,Yes,8.0,Yes,Yes,Yes,Yes,Yes,No,No,2017
10987,NEW Data Breach Web Report 2017 (1),12049,2017-10-13,Denver Art Museum,Electronic,Yes,2.0,Yes,Yes,Yes,Yes,Yes,No,No,2017
10988,NEW Data Breach Web Report 2017 (1),12050,2017-10-13,West Music,Electronic,No,13.0,No,No,No,Yes,No,No,No,2017
10989,NEW Data Breach Web Report 2017 (1),12054,2017-10-13,Smart Practice,Electronic,Yes,1.0,Yes,No,No,No,Yes,No,No,2017
